1,20130420,1600,4129,2,18,2,4,0
1,20130420,1330,4130,17,0,6,1,0
2,20130420,1330,4158,29,6,0,3,0
2,20130421,1600,4151,29,6,2,3,0
2,20130421,1600,4152,3,25,4,2,0
2,20130421,1600,4153,10,16,1,0,0
2,20130421,1600,4155,24,28,0,0,0
2,20130421,1600,4156,30,23,1,1,0
2,20130421,1600,4157,20,8,2,0,0
2,20130421,1330,4161,22,9,2,2,0
2,20130424,1600,4154,22,9,1,1,0
1,20130426,1900,4137,0,15,3,1,0
1,20130427,1600,4138,21,19,1,5,0
1,20130427,1600,4139,27,1,0,1,0
1,20130427,1600,4140,18,14,4,0,0
1,20130427,1600,4141,5,4,9,2,0
1,20130427,1600,4142,7,2,3,1,0
1,20130427,1600,4143,12,17,1,2,0
2,20130428,1600,4165,16,20,1,1,0
2,20130428,1600,4166,6,10,1,3,0
2,20130428,1600,4167,8,25,2,2,0
2,20130428,1600,4168,9,24,1,1,0
2,20130428,1600,4169,3,30,3,3,0
2,20130428,1600,4170,28,29,4,0,0
2,20130428,1600,4171,23,22,3,0,0
1,20130928,1530,4374,1,19,2,1,0
1,20130928,1530,4375,28,27,0,0,0
1,20130928,1530,4376,23,21,3,2,0
1,20130928,1530,4377,5,7,4,3,0
2,20130928,1530,4403,25,9,0,0,0
2,20130928,1530,4405,26,31,0,0,0
2,20130928,1530,4409,18,32,1,1,0
1,20130929,1530,4378,15,17,1,4,0
1,20130929,1530,4379,4,24,2,1,0
1,20130929,1530,4380,0,12,2,1,0
2,20130929,1530,4404,16,2,5,2,0
2,20130929,1530,4406,6,22,2,1,0
2,20130929,1530,4407,10,14,0,2,0
2,20130929,1530,4408,20,30,0,1,0
1,20131005,1530,4389,21,7,0,0,0
1,20131005,1530,4390,12,23,2,1,0
1,20131005,1530,4391,19,15,1,1,0
1,20131005,1530,4392,1,5,5,2,0
2,20131005,1530,4417,32,31,0,1,0
2,20131005,1530,4419,14,16,0,1,0
2,20131005,1530,4420,22,10,0,3,0
2,20131005,1530,4421,9,6,3,1,0
1,20131006,1530,4393,27,0,0,0,0
1,20131006,1530,4394,24,28,1,1,0
1,20131006,1530,4395,17,4,1,1,0
2,20131006,1530,4418,2,20,1,1,0
2,20131006,1530,4422,30,18,4,3,0
2,20131006,1530,4423,25,26,0,0,0
1,20131012,1530,4431,4,19,2,2,0
1,20131012,1530,4432,0,24,3,2,0
1,20131012,1530,4434,15,1,1,0,0
2,20131012,1530,4459,6,25,2,0,0
2,20131012,1530,4460,20,14,5,2,0
1,20131013,1530,4433,7,12,2,0,0
1,20131013,1530,4435,28,17,2,4,0
1,20131013,1530,4436,23,27,2,0,0
1,20131013,1530,4437,5,21,1,1,0
2,20131013,1530,4461,31,30,2,5,0
2,20131013,1530,4462,10,9,2,2,0
2,20131013,1530,4463,16,22,3,1,0
2,20131013,1530,4464,18,2,2,0,0
2,20131013,1530,4465,26,32,1,0,0
1,20131018,1800,4445,17,0,1,0,0
1,20131019,1530,4446,24,23,1,0,0
1,20131019,1530,4447,19,28,3,1,0
1,20131019,1530,4448,1,4,2,0,0
1,20131019,1530,4449,15,5,3,1,0
2,20131019,1530,4473,30,32,0,1,0
2,20131019,1530,4474,2,31,1,0,0
2,20131019,1530,4475,14,18,1,1,0
2,20131019,1530,4476,25,10,2,0,0
1,20131020,1530,4450,12,21,1,2,0
1,20131020,1530,4451,27,7,0,2,0
2,20131020,1530,4477,22,20,0,0,0
2,20131020,1530,4478,9,16,0,1,0
2,20131020,1530,4479,6,26,3,1,0
1,20131026,1430,4544,7,24,0,3,0
1,20131026,1430,4545,21,27,1,2,0
1,20131026,1430,4546,4,15,2,2,0
1,20131026,1430,4547,23,17,3,2,0
2,20131026,1430,4600,10,6,1,2,0
2,20131026,1430,4601,16,25,3,0,0
2,20131026,1430,4602,18,22,0,1,0
2,20131026,1430,4603,31,14,1,0,0
1,20131027,1430,4548,28,1,0,8,0
1,20131027,1430,4549,0,19,1,1,0
1,20131027,1430,4550,5,12,3,2,0
2,20131027,1430,4604,32,2,1,1,0
2,20131027,1430,4605,20,9,2,1,0
2,20131027,1430,4606,26,30,3,3,0
1,20131102,1430,4558,27,12,4,0,0
1,20131102,1430,4559,17,7,2,0,0
1,20131102,1430,4560,19,23,0,1,0
1,20131102,1430,4561,4,5,1,1,0
2,20131102,1430,4614,2,30,4,0,0
2,20131102,1430,4615,22,31,1,1,0
2,20131102,1430,4616,9,18,1,2,0
2,20131102,1430,4617,10,26,1,0,0
1,20131103,1430,4562,1,0,2,0,0
1,20131103,1430,4563,24,21,1,2,0
1,20131103,1430,4564,15,28,2,0,0
2,20131103,1430,4618,14,32,0,0,0
2,20131103,1430,4619,25,20,1,3,0
2,20131103,1430,4620,6,16,1,2,0
1,20131109,1430,4572,21,17,0,4,0
1,20131109,1430,4573,0,15,2,4,0
1,20131109,1430,4574,5,27,0,0,0
1,20131109,1430,4575,23,1,0,2,0
2,20131109,1430,4628,32,22,1,0,0
2,20131109,1430,4629,16,10,3,0,0
2,20131109,1430,4630,20,6,0,0,0
2,20131109,1430,4631,26,2,1,2,0
1,20131110,1430,4576,7,19,0,0,0
1,20131110,1430,4577,12,24,3,5,0
1,20131110,1430,4578,28,4,1,3,0
2,20131110,1430,4632,31,9,1,1,0
2,20131110,1430,4633,30,14,2,1,0
2,20131110,1430,4634,18,25,2,0,0
1,20131116,1430,4586,24,27,2,2,0
1,20131116,1430,4587,17,12,6,0,0
1,20131116,1430,4588,19,21,3,2,0
1,20131116,1430,4589,28,5,3,6,0
2,20131116,1430,4642,9,32,3,3,0
2,20131116,1430,4643,22,30,0,1,0
2,20131116,1430,4644,16,26,4,3,0
1,20131117,1430,4590,1,7,2,0,0
1,20131117,1430,4591,15,23,4,0,0
1,20131117,1430,4592,4,0,1,2,0
2,20131117,1430,4645,14,2,0,0,0
2,20131117,1430,4646,25,31,2,2,0
2,20131117,1430,4647,6,18,2,1,0
2,20131117,1430,4648,10,20,2,6,0
1,20131123,1400,4712,7,15,1,0,0
1,20131123,1400,4713,21,1,1,1,0
1,20131123,1400,4714,27,17,1,2,0
1,20131123,1400,4715,0,28,1,1,0
