2,20151205,1400,8339,6,36,3,0,0
1,20151206,1400,8266,31,1,2,4,0
1,20151206,1400,8270,23,4,5,1,0
1,20151206,1400,8272,5,17,2,2,0
2,20151206,1400,8340,18,34,2,0,0
2,20151206,1400,8341,2,26,0,2,0
2,20151206,1400,8342,28,25,1,3,0
1,20151212,1400,8280,17,15,2,1,0
1,20151212,1400,8281,19,5,3,1,0
1,20151212,1400,8282,24,23,0,0,0
1,20151212,1400,8283,14,31,4,1,0
2,20151212,1400,8350,26,25,0,1,0
2,20151212,1400,8351,20,2,7,1,0
2,20151212,1400,8352,21,18,1,4,0
2,20151212,1400,8353,36,37,0,0,0
1,20151213,1400,8284,4,7,1,1,0
1,20151213,1400,8285,1,9,1,2,0
1,20151213,1400,8286,30,35,5,3,0
2,20151213,1400,8354,12,16,5,1,0
2,20151213,1400,8355,34,8,4,0,0
2,20151213,1400,8356,6,28,2,3,0
1,20151219,1400,8294,31,30,0,6,0
1,20151219,1400,8295,23,1,0,3,0
1,20151219,1400,8296,15,19,2,2,0
2,20151219,1400,8364,37,6,2,1,0
2,20151219,1400,8365,8,21,1,3,0
2,20151219,1400,8367,28,26,2,2,0
2,20151219,1400,8368,18,36,1,2,0
1,20151220,1400,8297,35,17,1,1,0
1,20151220,1400,8298,9,14,4,0,0
1,20151220,1400,8299,7,24,4,2,0
1,20151220,1400,8300,5,4,3,3,0
2,20151220,1400,8369,16,34,0,1,0
2,20151220,1400,8370,25,20,0,1,0
2,20151223,1400,8366,2,12,1,3,0
1,20160206,1400,8480,15,4,1,0,0
1,20160206,1400,8481,5,24,5,2,0
1,20160206,1400,8482,7,1,2,0,0
1,20160206,1400,8483,23,14,0,1,0
2,20160206,1400,8536,26,20,1,2,0
2,20160206,1400,8537,25,12,0,2,0
2,20160206,1400,8538,16,21,3,2,0
2,20160206,1400,8539,18,6,1,1,0
1,20160207,1400,8484,17,19,1,0,0
1,20160207,1400,8485,9,30,3,1,0
1,20160207,1400,8486,31,35,0,1,0
2,20160207,1400,8540,2,34,0,3,0
2,20160207,1400,8541,8,36,1,2,0
2,20160207,1400,8542,37,28,0,2,0
1,20160213,1400,8494,31,9,1,0,0
1,20160213,1400,8495,30,23,0,0,0
1,20160213,1400,8496,4,17,0,0,0
1,20160213,1400,8497,35,19,4,2,0
2,20160213,1400,8550,37,18,0,1,0
2,20160213,1400,8551,6,8,0,1,0
2,20160213,1400,8552,36,16,1,0,0
2,20160213,1400,8553,21,2,3,0,0
1,20160214,1400,8498,14,7,2,2,0
1,20160214,1400,8499,1,5,0,2,0
1,20160214,1400,8500,24,15,0,3,0
2,20160214,1400,8554,34,25,2,2,0
2,20160214,1400,8555,12,26,2,1,0
2,20160214,1400,8556,28,20,2,1,0
1,20160220,1400,8508,19,4,5,1,0
1,20160220,1400,8509,17,24,2,2,0
1,20160220,1400,8510,15,1,1,0,0
1,20160220,1400,8511,9,35,1,3,0
2,20160220,1400,8564,8,37,1,2,0
2,20160220,1400,8565,20,12,3,2,0
2,20160220,1400,8566,2,36,0,2,0
2,20160220,1400,8567,16,6,1,2,0
1,20160221,1400,8512,23,31,1,2,0
1,20160221,1400,8513,5,14,1,3,0
1,20160221,1400,8514,7,30,1,6,0
2,20160221,1400,8568,26,34,1,1,0
2,20160221,1400,8569,25,21,2,1,0
2,20160221,1400,8570,18,28,1,6,0
1,20160227,1400,8522,31,7,1,2,0
1,20160227,1400,8523,30,5,2,1,0
1,20160227,1400,8524,14,15,5,1,0
