2,20200222,1400,15489,8,23,1,3,0
2,20200222,1400,15490,36,45,3,3,0
1,20200223,1400,15129,0,26,2,0,0
1,20200223,1400,15130,14,13,3,1,0
1,20200223,1400,15131,9,15,0,2,0
2,20200223,1400,15486,25,37,2,2,0
2,20200223,1400,15491,30,42,0,0,0
2,20200223,1400,15493,11,40,1,1,0
1,20200229,1400,15135,5,6,1,0,0
1,20200229,1400,15136,17,9,1,2,0
1,20200229,1400,15138,15,12,3,1,0
2,20200229,1400,15496,42,4,1,1,0
2,20200229,1400,15497,40,30,2,1,0
2,20200229,1400,15501,45,44,2,3,0
1,20200301,1400,15132,13,7,3,4,0
1,20200301,1400,15133,16,14,2,1,0
1,20200301,1400,15134,1,0,3,1,0
1,20200301,1400,15137,21,19,1,1,0
1,20200301,1400,15139,26,18,0,0,0
2,20200301,1400,15494,2,25,1,2,0
2,20200301,1400,15495,23,10,4,0,0
2,20200301,1400,15499,37,8,4,0,0
2,20200301,1400,15500,28,36,1,0,0
1,20200306,1800,15143,14,21,2,2,0
1,20200306,1800,15146,0,13,2,2,0
1,20200307,1430,15141,7,16,4,1,0
1,20200307,1430,15142,19,5,2,2,0
1,20200307,1430,15145,18,9,0,2,0
2,20200307,1430,15505,36,23,0,0,0
2,20200307,1430,15506,11,45,1,3,0
2,20200307,1430,15507,25,42,0,2,0
1,20200308,1430,15140,12,17,1,1,0
1,20200308,1430,15144,26,1,1,0,0
1,20200308,1430,15147,6,15,1,0,0
2,20200308,1430,15502,37,2,2,0,0
2,20200308,1430,15503,8,10,8,1,0
2,20200308,1430,15504,44,28,1,0,0
2,20200308,1430,15509,4,40,0,2,0
1,20200618,2000,15149,5,14,2,0,0
1,20200618,2030,15153,9,12,0,0,0
1,20200619,1800,15148,21,7,1,4,0
1,20200619,2000,15151,17,6,5,1,0
1,20200620,1800,15150,16,0,0,1,0
1,20200620,1800,15154,13,26,1,0,0
1,20200620,1800,15155,1,18,1,1,0
2,20200620,1800,15510,40,25,4,1,0
2,20200620,1800,15511,42,37,2,2,0
2,20200620,1800,15513,45,30,1,4,0
2,20200620,1800,15514,28,11,2,1,0
2,20200620,1800,15515,2,8,1,2,0
2,20200620,1800,15516,10,36,2,3,0
2,20200620,1800,15517,23,44,1,3,0
1,20200621,2000,15152,15,19,4,1,0
2,20200623,2000,15518,44,10,3,1,0
2,20200624,2000,15519,30,28,2,1,0
2,20200624,1800,15520,11,23,2,0,0
2,20200624,1800,15521,4,45,0,2,0
2,20200624,1800,15522,2,42,2,2,0
2,20200624,1800,15523,8,36,1,2,0
2,20200624,2000,15525,37,40,1,1,0
1,20200626,2000,15157,26,16,0,1,0
1,20200626,2000,15159,0,21,1,2,0
1,20200627,1800,15160,6,9,2,2,0
1,20200627,2000,15161,18,12,3,1,0
1,20200627,1800,15162,1,13,1,4,0
1,20200628,1800,15156,19,17,1,1,0
1,20200628,2000,15158,7,5,1,1,0
1,20200628,2000,15163,14,15,2,2,0
2,20200628,1800,15526,45,25,2,1,0
2,20200628,1800,15528,40,2,3,0,0
2,20200628,1800,15529,28,4,2,0,0
2,20200628,1800,15530,23,30,3,1,0
2,20200628,1800,15531,10,11,2,3,0
2,20200628,1800,15532,42,8,3,2,0
2,20200628,1800,15533,36,44,0,0,0
1,20200701,2000,15164,15,7,1,5,0
1,20200701,2000,15166,5,0,1,1,0
1,20200701,1800,15167,16,1,1,1,0
1,20200701,2000,15168,12,6,0,1,0
1,20200701,2000,15169,9,19,3,1,0
1,20200701,1800,15170,21,26,0,1,0
1,20200701,1800,15171,13,18,4,1,0
1,20200702,2000,15165,17,14,3,2,0
1,20200704,1745,15173,13,16,5,2,0
1,20200704,1745,15175,1,21,2,3,0
1,20200704,2000,15176,18,6,4,3,0
1,20200704,1745,15178,19,12,7,2,0
2,20200704,2000,15534,30,10,9,0,0
2,20200704,1745,15535,25,28,2,0,0
2,20200704,1745,15536,4,23,2,1,0
2,20200704,2000,15537,37,45,1,0,0
2,20200704,1745,15538,11,36,1,1,0
2,20200704,1745,15540,42,40,0,2,0
2,20200704,1745,15541,8,44,0,3,0
1,20200705,1745,15172,7,17,3,3,0
1,20200705,2000,15174,26,5,1,1,0
1,20200705,2000,15177,14,9,2,2,0
1,20200705,2000,15179,0,15,1,2,0
2,20200708,1745,15542,23,25,0,3,0
2,20200708,1745,15543,28,37,0,1,0
2,20200708,1745,15544,45,2,0,3,0
2,20200708,1745,15545,10,4,1,7,0
2,20200708,1745,15546,36,30,1,1,0
2,20200708,2000,15547,44,11,5,0,0
2,20200708,1745,15548,40,8,9,0,0
1,20200710,2000,15182,17,0,3,1,0
1,20200710,2000,15183,5,1,3,2,0
1,20200710,2000,15185,15,26,1,2,0
1,20200710,1745,15187,16,18,3,1,0
1,20200711,2000,15180,9,7,1,6,0
1,20200711,2000,15181,12,14,1,3,0
1,20200711,1745,15184,6,19,4,1,0
1,20200711,1745,15186,21,13,0,0,0
2,20200712,1745,15550,25,10,3,0,1
2,20200712,1745,15551,2,28,1,0,0
2,20200712,2000,15552,37,23,3,0,0
2,20200712,1745,15553,8,11,5,3,0
2,20200712,1745,15554,42,45,0,1,0
2,20200712,1745,15555,4,36,1,1,0
2,20200712,2000,15557,30,44,0,4,0
1,20200715,2000,15188,26,17,2,0,0
1,20200715,1745,15189,13,5,3,1,0
1,20200715,1745,15190,16,21,3,3,0
1,20200715,2000,15191,14,6,2,2,0
1,20200715,2000,15192,0,9,0,0,0
1,20200715,2000,15194,7,12,8,0,0
1,20200715,1745,15195,1,15,2,1,0
1,20200716,2000,15193,18,19,4,1,0
2,20200716,1745,15558,36,25,0,3,0
2,20200716,1745,15559,10,37,0,10,0
2,20200716,1745,15560,23,2,2,1,0
2,20200716,1745,15561,44,4,1,0,0
2,20200716,1745,15562,11,30,3,2,0
2,20200716,1745,15564,28,42,1,1,0
2,20200716,1745,15565,45,40,0,2,0
1,20200719,1745,15196,6,7,1,3,0
1,20200719,1745,15197,19,14,2,4,0
1,20200719,1745,15198,5,16,3,2,0
1,20200719,1745,15199,12,0,4,2,0
1,20200719,2030,15200,17,1,5,1,0
1,20200719,1745,15201,9,26,2,4,0
1,20200719,1745,15202,15,13,2,2,0
1,20200719,1745,15203,21,18,0,2,0
2,20200719,1745,15566,2,10,8,0,0
2,20200719,1745,15567,40,28,3,1,0
2,20200719,1745,15568,42,23,0,1,0
2,20200719,1745,15569,8,30,5,2,0
2,20200719,1745,15570,4,11,5,1,0
2,20200719,2030,15572,37,36,3,1,0
2,20200719,1745,15573,25,44,3,2,0
1,20200722,1745,15204,13,17,7,3,0
1,20200722,1745,15205,18,14,3,2,0
1,20200722,1745,15206,21,5,2,2,0
1,20200722,2030,15207,0,6,0,0,0
1,20200722,1745,15208,1,9,3,5,0
1,20200722,1900,15209,7,19,1,0,0
1,20200722,1900,15210,26,12,5,1,0
1,20200722,1745,15211,16,15,3,0,0
1,20210916,1900,15953,5,19,1,2,0
1,20210917,1900,15957,17,13,1,1,0
2,20210917,1630,16072,25,23,1,1,0
1,20210918,1630,15952,16,14,1,0,0
1,20210918,1900,15954,9,21,0,2,0
1,20210918,1630,15956,7,44,0,1,0
2,20210918,1630,16077,46,47,1,0,0
2,20210918,1630,16078,30,8,2,1,0
2,20210918,1630,16079,28,6,2,0,0
1,20210919,1630,15955,37,18,1,2,0
1,20210919,1630,15958,1,26,0,0,0
1,20210919,1630,15959,40,15,0,1,0
2,20210919,1630,16073,24,4,3,0,0
2,20210919,1630,16074,48,36,2,1,0
2,20210919,1630,16075,0,45,0,2,0
